scientificName,latitude,longitude,eventDate,date_year,month,day,individualCount,basisOfRecord,datasetName,vernacularName,bathymetry,sst,species_common,species_scientific
Balaenoptera physalus,56.758,-136.980545,2013-06-23T18:28:53,2013,6,23,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,2172,9.07,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.924614,-152.723035,2019-09-27T12:06:01,2019,9,27,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,120,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9415,-152.6641,2009-06-12T11:16,2009,6,12,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,107,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.6312,-153.9638,2008-07-11T11:03,2008,7,11,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,58,6.89,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.626667,-132.728167,2015-07-15T08:09:07,2015,7,15,2,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,101,8.89,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.188177,-144.014183,2013-06-26T11:07:07,2013,6,26,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3872,7.7,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9695,-152.6222,2011-07-01T15:48,2011,7,1,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,137,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.442333,-136.978333,2015-09-16T17:48:47,2015,9,16,2,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,1944,9.01,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.35632,-149.759532,2013-07-16T08:21:54,2013,7,16,4,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,112,7.42,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.766333,-152.531667,2015-08-16T20:50:13,2015,8,16,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,155,7.07,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.6114,-153.9649,2008-07-11T10:58,2008,7,11,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,44,6.89,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.085848,-143.483237,2013-06-26T19:28:09,2013,6,26,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3859,7.77,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.881377,-152.764534,2020-09-04T12:33:57,2020,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,90,6.67,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.287917,-150.114718,2013-07-08T09:46:49,2013,7,8,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,1538,7.59,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.6605,-152.997167,2015-08-10T11:57:21,2015,8,10,2,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,82,6.94,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.327153,-149.717043,2013-07-16T09:28:30,2013,7,16,3,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,107,7.42,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.15,-136.746667,2015-09-17T12:31:03,2015,9,17,2,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,2074,9.06,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.711667,-152.528333,2015-08-16T13:57:03,2015,8,16,3,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,151,7.08,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9085,-152.6659,2012-06-13T10:46,2012,6,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,83,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.955416,-152.567142,2020-08-17T13:32:36,2020,8,17,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,136,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.314788,-144.591553,2013-07-01T09:11:48,2013,7,1,,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3770,8.01,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.8741,-152.7159,2012-06-02T13:29,2012,6,2,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,26,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.340822,-148.810012,2013-07-14T06:36:33,2013,7,14,4,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,143,7.98,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.340963,-149.734543,2013-07-16T08:13:26,2013,7,16,6,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,106,7.45,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.975883,-149.183993,2013-07-08T16:05:10,2013,7,8,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,5083,7.51,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,60.1168,-147.1242,2003-07-13T10:20:53,2003,7,13,2,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,221,8.08,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.5,-143.5,2007-02-08T00:00:00,2007,2,8,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,3807,7.78,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.086358,-143.554323,2013-06-30T12:41:38,2013,6,30,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3638,8.06,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.752895,-146.305338,2013-07-13T15:44:11,2013,7,13,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4319,8.11,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.962309,-152.642213,2014-09-20T13:26,2014,9,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,133,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.876667,-148.850833,2015-08-20T19:50:08,2015,8,20,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,1222,7.8,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.984268,-152.599596,2014-09-20T13:54,2014,9,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,119,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.632833,-140.612,2015-09-12T12:24:03,2015,9,12,4,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,141,8.53,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9705,-153.5615,2003-07-01T13:34:26,2003,7,1,4,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,45,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.0157,-156.3772,2003-06-28T19:18:30,2003,6,28,3,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,139,6.52,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.0165,-151.859,2015-07-27T16:51:46,2015,7,27,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,157,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.931248,-152.660156,2019-09-27T13:10:18,2019,9,27,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,105,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.972,-168.8403,2002-07-27T12:11:59,2002,7,27,4,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,761,5.25,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9133,-153.8073,2003-07-01T12:51:19,2003,7,1,1,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,164,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.064393,-148.406392,2013-07-14T09:27:08,2013,7,14,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,195,8.1,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.8882,-162.1783,2000-06-13T21:57:34,2000,6,13,1,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,63,3.88,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.801017,-153.513536,2012-07-23T21:07:54,2012,7,23,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,125,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.872111,-153.522506,2015-06-24T12:12:27,2015,6,24,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,217,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.478019,-149.112588,2023-07-08T08:58:31,2023,7,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,200,7.9,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9996,-152.6052,2011-09-23T15:33,2011,9,23,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,130,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9273,-152.6491,2009-10-02T11:05,2009,10,2,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,106,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.113,-150.3185,2015-08-15T18:23:03,2015,8,15,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,4157,6.94,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.5,-145.5,2007-01-11T00:00:00,2007,1,11,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,3946,7.49,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.3898,-158.5235,2000-06-10T20:22:01,2000,6,10,2,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,148,6.69,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.504333,-149.782,2015-08-22T12:04:38,2015,8,22,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,181,7.64,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.7915,-165.1555,2008-06-09T18:04:05,2008,6,9,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,74,3.77,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.900103,-152.746364,2019-09-27T11:43:51,2019,9,27,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,126,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.4685,-155.9257,2000-06-10T12:58:29,2000,6,10,1,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,196,6.79,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.876605,-152.711373,2011-10-13T13:36,2011,10,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,41,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.94467,-152.653948,2019-10-03T12:12:17,2019,10,3,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,109,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9552,-152.6527,2011-09-27T12:37,2011,9,27,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,120,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9208,-152.6779,2013-08-22T12:55,2013,8,22,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,106,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.891258,-152.700165,2017-09-20T14:16:04,2017,9,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,73,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.8548,-165.1577,2008-06-09T18:24:02,2008,6,9,2,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,70,3.62,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9365,-152.6374,2015-10-22T14:38,2015,10,22,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,103,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.8945,-152.7211,2011-07-01T10:54,2011,7,1,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,55,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.327163,-149.704372,2013-07-16T09:44:31,2013,7,16,5,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,114,7.42,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.901859,-153.537266,2015-09-07T12:56:21,2015,9,7,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,142,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.9938,-162.17,2000-06-13T21:24:51,2000,6,13,2,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,57,3.73,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.4732,-155.7787,2000-06-10T12:32:56,2000,6,10,5,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,191,6.83,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.8623,-157.2783,2010-06-08T15:13:19,2010,6,8,2,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,90,6.51,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.5,-133.5,2006-10-25T00:00:00,2006,10,25,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,2260,9.81,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.0752,-148.422143,2013-07-14T09:20:37,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,188,8.09,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.75746,-146.313983,2013-07-13T15:43:32,2013,7,13,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4303,8.11,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.283865,-149.633035,2013-07-16T10:12:39,2013,7,16,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,93,7.47,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.942,-153.2923,2008-07-09T10:28,2008,7,9,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,144,6.9,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.50409,-148.377343,2013-07-11T15:45:46,2013,7,11,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,642,8.02,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.680667,-132.539,2004-08-25T21:36:18,2004,8,25,,HumanObservation,Lamont-Doherty/LGL/NSF cruises,Fin whale,219,8.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.863,-147.230667,2015-07-24T18:39:17,2015,7,24,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,122,8.1,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.1628,-152.2844,2008-07-14T12:27,2008,7,14,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,64,6.56,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.001451,-152.605763,2018-08-24T14:14:43,2018,8,24,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,120,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.90379,-152.690559,2012-06-19T12:40,2012,6,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,68,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.74349,-146.282175,2013-07-13T15:58:25,2013,7,13,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4403,8.08,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.926,-156.4633,2003-06-28T18:46:18,2003,6,28,2,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,47,6.51,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.94513,-148.245848,2013-07-14T10:47:24,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,271,8.12,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.31,-150.111667,2015-08-21T21:09:17,2015,8,21,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,159,7.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.991245,-153.437907,2024-07-29T10:42:39,2024,7,29,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,139,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.954525,-152.634312,2021-08-19T12:58:40,2021,8,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,127,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.7918,-152.3635,2003-07-02T16:04:04,2003,7,2,1,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,130,6.84,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.90031,-152.746277,2020-09-04T12:47:22,2020,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,126,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.1871,-169.3782,2014-07-13,2014,7,13,,HumanObservation,EC-CWS Eastern Canada Seabirds at Sea,Fin Whale,83,2.64,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,52.5,-133.5,2007-02-21T00:00:00,2007,2,21,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,2596,9.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.392557,-144.531465,2013-07-01T09:46:34,2013,7,1,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3745,8.06,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.6885,-132.388,2004-08-25T21:38:49,2004,8,25,2,HumanObservation,Lamont-Doherty/LGL/NSF cruises,Fin whale,147,8.97,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.445,-136.985333,2015-09-16T17:50:25,2015,9,16,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,1964,9.01,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.912962,-152.653342,2024-08-29T10:44:42,2024,8,29,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,71,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.964507,-152.622965,2024-08-29T13:10:32,2024,8,29,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,141,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.1672,-162.0275,2000-06-13T20:07:41,2000,6,13,2,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,36,3.56,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.674588,-142.411468,2013-06-28T11:35:07,2013,6,28,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3616,7.95,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.6913,-162.0909,2012-07-11,2012,7,11,,HumanObservation,EC-CWS Eastern Canada Seabirds at Sea,Fin Whale,4210,6.64,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.0665,-149.406667,2015-08-20T17:51:13,2015,8,20,2,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,197,7.62,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.020098,-148.71665,2013-07-14T13:46:23,2013,7,14,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,222,8.01,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.801017,-153.513536,2015-09-04T16:35:15,2015,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,125,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.492187,-149.127258,2023-07-08T09:10:41,2023,7,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,205,7.9,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.926501,-152.69897,2015-10-13T13:56,2015,10,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,135,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.981872,-152.604971,2014-09-20T13:50,2014,9,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,134,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,51.5,-141.5,2006-11-16T00:00:00,2006,11,16,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,3784,8.56,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9445,-151.944,2015-07-27T17:19:12,2015,7,27,4,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,193,6.56,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.876409,-152.711525,2011-10-13T13:36,2011,10,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,41,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.5,-139.5,2006-10-29T00:00:00,2006,10,29,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,3551,8.57,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.06957,-148.874082,2013-07-07T11:41:57,2013,7,7,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,5065,7.51,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.5,-136.5,2006-10-27T00:00:00,2006,10,27,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,2899,9.07,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.04,-152.874,2003-07-02T19:04:49,2003,7,2,2,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,155,6.83,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.5987,-155.9392,2003-06-28T09:50:34,2003,6,28,1,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,264,6.69,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.776611,-153.438051,2017-09-13T15:36:07,2017,9,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,99,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.736,-158.5781,2007-07-08,2007,7,8,,HumanObservation,EC-CWS Eastern Canada Seabirds at Sea,Fin Whale,5703,6.83,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9513,-152.5915,2012-08-17T15:10,2012,8,17,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,142,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.95256,-152.636244,2021-08-19T12:50:06,2021,8,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,127,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.5728,-148.0445,2011-07-10,2011,7,10,,HumanObservation,EC-CWS Eastern Canada Seabirds at Sea,Fin Whale,3721,7.07,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.1892,-166.4158,2002-06-18T18:59:38,2002,6,18,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,111,5.0,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.8992,-162.1777,2000-06-13T21:54:12,2000,6,13,3,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,63,3.88,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.913955,-152.684717,2017-09-20T10:46:02,2017,9,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,95,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.737167,-132.532833,2004-08-25T21:54:09,2004,8,25,1,HumanObservation,Lamont-Doherty/LGL/NSF cruises,Fin whale,442,8.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.1515,-156.3023,2003-06-27T20:55:03,2003,6,27,1,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,220,6.61,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.4958,-155.5053,2003-06-28T12:10:44,2003,6,28,5,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,68,6.53,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.807,-152.054333,2015-07-27T09:45:46,2015,7,27,2,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,132,6.91,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.251167,-150.618167,2015-08-21T18:22:01,2015,8,21,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,109,7.51,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.670392,-145.675987,2013-07-02T11:45:02,2013,7,2,4,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4284,8.1,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.776611,-153.438051,2017-09-13T13:07:12,2017,9,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,99,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9977,-152.6053,2011-06-05T16:15,2011,6,5,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,130,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.717,-155.7043,2003-06-28T14:13:49,2003,6,28,1,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,248,6.66,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.300067,-149.666777,2013-07-16T07:48:29,2013,7,16,6,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,104,7.42,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.8245,-157.5525,2010-06-08T16:00:35,2010,6,8,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,109,6.56,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.902711,-152.744762,2020-09-04T12:47:33,2020,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,126,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.9108,-162.7872,2000-06-14T21:21:52,2000,6,14,3,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,65,3.8,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.984499,-153.342333,2003-08-28T10:09,2003,8,28,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,62,6.91,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.244167,-149.184667,2015-08-20T08:28:58,2015,8,20,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,3148,7.61,Fin Whale,Balaenoptera physalus
